Date,Region,Category,Sales,Inventory,Promo_Flag,Holiday_Flag,Year,Month,Day,DayOfWeek,Quarter,IsLocalHoliday,Sales_Lag_1,Sales_Lag_7,Sales_Lag_30,Sales_Rolling_Mean_7,Sales_Rolling_Mean_30,Sales_Rolling_Std_7
2024-07-01,South,Electronics,205,156,0,0,2024,7,1,0,3,0,214.0,144.0,273.0,205.0,175.93333333333334,62.35917467916563
2024-07-02,South,Electronics,198,155,0,0,2024,7,2,1,3,0,205.0,192.0,243.0,205.85714285714286,174.43333333333334,62.191715877675776
2024-07-03,South,Electronics,97,108,0,0,2024,7,3,2,3,0,198.0,86.0,132.0,207.42857142857142,173.26666666666668,58.69939563248563
2024-07-04,South,Electronics,91,49,0,0,2024,7,4,3,3,0,97.0,213.0,183.0,190.0,170.2,73.11178655547513
2024-07-05,South,Electronics,193,138,0,0,2024,7,5,4,3,0,91.0,229.0,179.0,184.85714285714286,170.66666666666666,71.15108003731363
2024-07-06,South,Electronics,132,59,0,0,2024,7,6,5,3,0,193.0,296.0,128.0,161.42857142857142,170.8,53.18789694049197
2024-07-07,South,Electronics,120,162,0,0,2024,7,7,6,3,0,132.0,214.0,191.0,148.0,168.43333333333334,49.4368283772332
2024-07-08,South,Electronics,97,130,0,0,2024,7,8,0,3,0,120.0,205.0,295.0,132.57142857142858,161.83333333333334,45.368333827524665
2024-07-09,South,Electronics,352,431,1,0,2024,7,9,1,3,0,97.0,198.0,229.0,154.57142857142858,165.93333333333334,93.83470776291891
2024-07-10,South,Electronics,75,45,0,0,2024,7,10,2,3,0,352.0,97.0,202.0,151.42857142857142,161.7,96.41724801240558
2024-07-11,South,Electronics,61,41,0,0,2024,7,11,3,3,0,75.0,91.0,101.0,147.14285714285714,160.36666666666667,100.14560827686289
2024-07-12,South,Electronics,155,214,0,0,2024,7,12,4,3,0,61.0,193.0,78.0,141.71428571428572,162.93333333333334,98.25767872574355
2024-07-13,South,Electronics,108,149,0,0,2024,7,13,5,3,0,155.0,132.0,202.0,138.28571428571428,159.8,99.06851885726078
2024-07-14,South,Electronics,89,74,0,0,2024,7,14,6,3,0,108.0,120.0,106.0,133.85714285714286,159.23333333333332,100.70158650095603
2024-07-15,South,Electronics,59,85,0,0,2024,7,15,0,3,0,89.0,97.0,129.0,128.42857142857142,156.9,103.99015521169484
2024-07-16,South,Electronics,108,54,0,0,2024,7,16,1,3,0,59.0,352.0,95.0,93.57142857142857,157.33333333333334,33.694001161715754
2024-07-17,South,Electronics,100,82,0,0,2024,7,17,2,3,0,108.0,75.0,126.0,97.14285714285714,156.46666666666667,32.70794282448093
2024-07-18,South,Electronics,217,268,0,0,2024,7,18,3,3,0,100.0,61.0,202.0,119.42857142857143,156.96666666666667,51.6425442920116
2024-07-19,South,Electronics,196,158,0,0,2024,7,19,4,3,0,217.0,155.0,172.0,125.28571428571429,157.76666666666668,58.25150723576255
2024-07-20,South,Electronics,238,256,0,0,2024,7,20,5,3,0,196.0,108.0,211.0,143.85714285714286,158.66666666666666,71.1229652818005
2024-07-21,South,Electronics,265,392,0,0,2024,7,21,6,3,0,238.0,89.0,158.0,169.0,162.23333333333332,79.15385861304142
2024-07-22,South,Electronics,206,153,0,0,2024,7,22,0,3,0,265.0,59.0,174.0,190.0,163.3,62.947067710365666
2024-07-23,South,Electronics,129,139,0,0,2024,7,23,1,3,0,206.0,108.0,163.0,193.0,162.16666666666666,58.74804961301576
2024-07-24,South,Electronics,118,62,0,0,2024,7,24,2,3,0,129.0,100.0,144.0,195.57142857142858,161.3,54.21825382303525
2024-07-25,South,Electronics,77,42,0,0,2024,7,25,3,3,0,118.0,217.0,192.0,175.57142857142858,157.46666666666667,68.84489122381608
2024-07-26,South,Electronics,92,110,0,0,2024,7,26,4,3,0,77.0,196.0,86.0,160.71428571428572,157.66666666666666,74.67644493795514
2024-07-27,South,Electronics,165,152,0,0,2024,7,27,5,3,0,92.0,238.0,213.0,150.28571428571428,156.06666666666666,66.76255009537988
2024-07-28,South,Electronics,261,347,0,0,2024,7,28,6,3,0,165.0,265.0,229.0,149.71428571428572,157.13333333333333,65.624472786998
2024-07-29,South,Electronics,234,210,0,0,2024,7,29,0,3,0,261.0,206.0,296.0,153.71428571428572,155.06666666666666,70.31290608348354
2024-07-30,South,Electronics,112,106,0,0,2024,7,30,1,3,0,234.0,129.0,214.0,151.28571428571428,151.66666666666666,71.59076822634401
2024-07-31,South,Electronics,72,40,0,0,2024,7,31,2,3,0,112.0,118.0,205.0,144.71428571428572,147.23333333333332,77.05780143440877
2024-08-01,South,Electronics,103,91,0,0,2024,8,1,3,3,0,72.0,77.0,198.0,148.42857142857142,144.06666666666666,73.80798769522889
2024-08-02,South,Electronics,151,122,0,0,2024,8,2,4,3,0,103.0,92.0,97.0,156.85714285714286,145.86666666666667,69.53519150144675
2024-08-03,South,Electronics,198,212,0,0,2024,8,3,5,3,0,151.0,165.0,91.0,161.57142857142858,149.43333333333334,71.27612303068771
2024-08-04,South,Electronics,100,82,0,0,2024,8,4,6,3,0,198.0,261.0,193.0,138.57142857142858,146.33333333333334,58.713590541592
2024-08-05,South,Electronics,91,75,0,0,2024,8,5,0,3,0,100.0,234.0,132.0,118.14285714285714,144.96666666666667,42.65922554160497
2024-08-06,South,Electronics,96,81,0,0,2024,8,6,1,3,0,91.0,112.0,120.0,115.85714285714286,144.16666666666666,43.4642710411995
2024-08-07,South,Electronics,92,68,0,0,2024,8,7,2,3,0,96.0,72.0,97.0,118.71428571428571,144.0,40.66822791694715
2024-08-08,South,Electronics,154,173,0,0,2024,8,8,3,3,0,92.0,103.0,352.0,126.0,137.4,41.93248541803043
2024-08-09,South,Electronics,223,158,0,0,2024,8,9,4,3,0,154.0,151.0,75.0,136.28571428571428,142.33333333333334,55.667807230972976
2024-08-10,South,Electronics,129,131,0,0,2024,8,10,5,3,0,223.0,198.0,61.0,126.42857142857143,144.6,48.57591015739231
2024-08-11,South,Electronics,216,250,0,0,2024,8,11,6,3,0,129.0,100.0,155.0,143.0,146.63333333333333,57.09640969448087
2024-08-12,South,Electronics,82,119,0,0,2024,8,12,0,3,0,216.0,91.0,108.0,141.71428571428572,145.76666666666668,58.54546462853836
2024-08-13,South,Electronics,117,102,0,0,2024,8,13,1,3,0,82.0,96.0,89.0,144.71428571428572,146.7,56.30782741832114
2024-08-14,South,Electronics,123,114,0,0,2024,8,14,2,3,0,117.0,92.0,59.0,149.14285714285714,148.83333333333334,52.56560526754037
2024-08-15,South,Electronics,142,117,0,0,2024,8,15,3,3,0,123.0,154.0,108.0,147.42857142857142,149.96666666666667,52.57647491307994
2024-08-16,South,Electronics,105,81,0,0,2024,8,16,4,3,0,142.0,223.0,100.0,130.57142857142858,150.13333333333333,42.201331506865785
2024-08-17,South,Electronics,118,160,0,0,2024,8,17,5,3,0,105.0,129.0,217.0,129.0,146.83333333333334,42.47352116319061
2024-08-18,South,Electronics,348,228,1,0,2024,8,18,6,3,0,118.0,216.0,196.0,147.85714285714286,151.9,90.11738376774409
2024-08-19,South,Electronics,147,111,0,0,2024,8,19,0,3,0,348.0,82.0,238.0,157.14285714285714,148.86666666666667,85.42721769910065
2024-08-20,South,Electronics,132,164,0,0,2024,8,20,1,3,0,147.0,117.0,265.0,159.28571428571428,144.43333333333334,84.43481565822306
2024-08-21,South,Electronics,183,93,1,0,2024,8,21,2,3,0,132.0,123.0,206.0,167.85714285714286,143.66666666666666,83.1733702804542
2024-08-22,South,Electronics,108,142,0,0,2024,8,22,3,3,0,183.0,142.0,129.0,163.0,142.96666666666667,85.88364221433564
2024-08-23,South,Electronics,204,114,0,0,2024,8,23,4,3,0,108.0,105.0,118.0,177.14285714285714,145.83333333333334,82.83805198785687
2024-08-24,South,Electronics,101,98,0,0,2024,8,24,5,3,0,204.0,118.0,77.0,174.71428571428572,146.63333333333333,85.07979447889757
2024-08-25,South,Electronics,114,105,0,0,2024,8,25,6,3,0,101.0,348.0,92.0,141.28571428571428,147.36666666666667,39.301035973259495
2024-08-26,South,Electronics,193,175,0,0,2024,8,26,0,3,0,114.0,147.0,165.0,147.85714285714286,148.3,43.98268057401915
2024-08-27,South,Electronics,234,321,1,0,2024,8,27,1,3,0,193.0,132.0,261.0,162.42857142857142,147.4,53.68071392613053
2024-08-28,South,Electronics,198,164,0,0,2024,8,28,2,3,0,234.0,183.0,234.0,164.57142857142858,146.2,54.92375667795372
2024-08-29,South,Electronics,104,113,0,0,2024,8,29,3,3,0,198.0,108.0,112.0,164.0,145.93333333333334,55.62673218276759
2024-08-30,South,Electronics,59,75,0,0,2024,8,30,4,3,0,104.0,204.0,72.0,143.28571428571428,145.5,64.53349075148064
2024-08-31,South,Electronics,123,164,0,0,2024,8,31,5,3,0,59.0,101.0,103.0,146.42857142857142,146.16666666666666,62.63879826129375
2024-09-01,South,Electronics,100,99,0,0,2024,9,1,6,3,0,123.0,114.0,151.0,144.42857142857142,144.46666666666667,64.05429244751977
2024-09-02,South,Electronics,110,109,0,0,2024,9,2,0,3,0,100.0,193.0,198.0,132.57142857142858,141.53333333333333,61.18239709496283
2024-09-03,South,Electronics,128,74,0,0,2024,9,3,1,3,0,110.0,234.0,100.0,117.42857142857143,142.46666666666667,42.00736896806371
2024-09-04,South,Electronics,109,123,0,0,2024,9,4,2,3,0,128.0,198.0,91.0,104.71428571428571,143.06666666666666,22.492326733905276
2024-09-05,South,Electronics,55,88,0,0,2024,9,5,3,3,0,109.0,104.0,96.0,97.71428571428571,141.7,29.335497755644326
2024-09-06,South,Electronics,212,256,0,0,2024,9,6,4,3,0,55.0,59.0,92.0,119.57142857142857,145.7,47.22590088379162
2024-09-07,South,Electronics,186,220,0,0,2024,9,7,5,3,0,212.0,123.0,154.0,128.57142857142858,146.76666666666668,53.56571398091986
2024-09-08,South,Electronics,140,182,0,0,2024,9,8,6,3,0,186.0,100.0,223.0,134.28571428571428,144.0,52.123936554185576
2024-09-09,South,Electronics,71,109,0,0,2024,9,9,0,3,0,140.0,110.0,129.0,128.71428571428572,142.06666666666666,57.00793595548571
2024-09-10,South,Electronics,196,165,0,0,2024,9,10,1,3,0,71.0,128.0,216.0,138.42857142857142,141.4,62.404212312036414
2024-09-11,South,Electronics,96,89,0,0,2024,9,11,2,3,0,196.0,109.0,82.0,136.57142857142858,141.86666666666667,63.60780125859078
2024-09-12,South,Electronics,76,36,0,0,2024,9,12,3,3,0,96.0,55.0,117.0,139.57142857142858,140.5,59.480689143220125
2024-09-13,South,Electronics,156,203,0,0,2024,9,13,4,3,0,76.0,212.0,123.0,131.57142857142858,141.6,51.32204575961856
2024-09-14,South,Electronics,224,231,0,0,2024,9,14,5,3,0,156.0,186.0,142.0,137.0,144.33333333333334,59.41099785954339
2024-09-15,South,Electronics,245,228,0,0,2024,9,15,6,3,0,224.0,140.0,105.0,152.0,149.0,72.1780206618793
2024-09-16,South,Electronics,70,47,0,0,2024,9,16,0,3,0,245.0,71.0,118.0,151.85714285714286,147.4,72.36580355257263
2024-09-17,South,Electronics,69,52,0,0,2024,9,17,1,3,0,70.0,196.0,348.0,133.71428571428572,138.1,75.31426222992626
2024-09-18,South,Electronics,61,72,0,0,2024,9,18,2,3,0,69.0,96.0,147.0,128.71428571428572,135.23333333333332,79.29210613445764
2024-09-19,South,Electronics,121,138,0,0,2024,9,19,3,3,0,61.0,76.0,132.0,135.14285714285714,134.86666666666667,76.06450896317891
2024-09-20,South,Electronics,202,199,0,0,2024,9,20,4,3,0,121.0,156.0,183.0,141.71428571428572,135.5,80.0493895161279
2024-09-21,South,Electronics,243,139,0,0,2024,9,21,5,3,0,202.0,224.0,108.0,144.42857142857142,140.0,83.5500990281822
2024-09-22,South,Electronics,113,135,0,0,2024,9,22,6,3,0,243.0,245.0,204.0,125.57142857142857,136.96666666666667,71.025481678191
2024-09-23,South,Electronics,107,175,0,0,2024,9,23,0,3,0,113.0,70.0,101.0,130.85714285714286,137.16666666666666,67.48932896250727
2024-09-24,South,Electronics,57,41,0,0,2024,9,24,1,3,0,107.0,69.0,114.0,129.14285714285714,135.26666666666668,69.44645076466848
2024-09-25,South,Electronics,121,115,0,0,2024,9,25,2,3,0,57.0,61.0,193.0,137.71428571428572,132.86666666666667,63.04155847723071
2024-09-26,South,Electronics,59,69,0,0,2024,9,26,3,3,0,121.0,121.0,234.0,128.85714285714286,127.03333333333333,69.77685521582012
2024-09-27,South,Electronics,135,142,0,0,2024,9,27,4,3,0,59.0,202.0,198.0,119.28571428571429,124.93333333333334,62.26211872857704
2024-09-28,South,Electronics,180,213,0,0,2024,9,28,5,3,0,135.0,243.0,104.0,110.28571428571429,127.46666666666667,42.96011439197318
2024-09-29,South,Electronics,119,143,0,0,2024,9,29,6,3,0,180.0,113.0,59.0,111.14285714285714,129.46666666666667,43.08297641926391
2024-09-30,South,Electronics,128,136,1,0,2024,9,30,0,3,0,119.0,107.0,123.0,114.14285714285714,129.63333333333333,43.47577322075884
2024-10-01,South,Electronics,303,167,1,0,2024,10,1,1,4,0,128.0,57.0,100.0,149.28571428571428,136.4,76.4824909935041
2024-10-02,South,Electronics,226,321,0,0,2024,10,2,2,4,0,303.0,121.0,110.0,164.28571428571428,140.26666666666668,80.21578042113309
2024-10-03,South,Electronics,100,91,0,0,2024,10,3,3,4,0,226.0,59.0,128.0,170.14285714285714,139.33333333333334,72.35889388188252
2024-10-04,South,Electronics,217,312,0,0,2024,10,4,4,4,0,100.0,135.0,109.0,181.85714285714286,142.93333333333334,72.35889388188255
2024-10-05,South,Electronics,129,82,0,0,2024,10,5,5,4,0,217.0,180.0,55.0,174.57142857142858,145.4,75.09295826475606
2024-10-06,South,Electronics,157,176,0,0,2024,10,6,6,4,0,129.0,119.0,212.0,180.0,143.56666666666666,71.70309151866013
2024-10-07,South,Electronics,85,40,0,0,2024,10,7,0,4,0,157.0,128.0,186.0,173.85714285714286,140.2,78.42709687225161
2024-10-08,South,Electronics,119,145,0,0,2024,10,8,1,4,0,85.0,303.0,140.0,147.57142857142858,139.5,55.377062468309475
2024-10-09,South,Electronics,141,112,0,0,2024,10,9,2,4,0,119.0,226.0,71.0,135.42857142857142,141.83333333333334,43.31996130675839
2024-10-10,South,Electronics,227,177,1,0,2024,10,10,3,4,0,141.0,100.0,196.0,153.57142857142858,142.86666666666667,51.77791402666185
2024-10-11,South,Electronics,140,136,0,0,2024,10,11,4,4,0,227.0,217.0,96.0,142.57142857142858,144.33333333333334,43.58844320404642
2024-10-12,South,Electronics,120,120,0,0,2024,10,12,5,4,0,140.0,129.0,76.0,141.28571428571428,145.8,44.18413850283939
2024-10-13,South,Electronics,241,374,1,0,2024,10,13,6,4,0,120.0,157.0,156.0,153.28571428571428,148.63333333333333,58.31156056253425
2024-10-14,South,Electronics,181,246,0,0,2024,10,14,0,4,0,241.0,85.0,224.0,167.0,147.2,50.31567018997835
2024-10-15,South,Electronics,171,196,0,0,2024,10,15,1,4,0,181.0,119.0,245.0,174.42857142857142,144.73333333333332,45.672227676700786
2024-10-16,South,Electronics,94,130,0,0,2024,10,16,2,4,0,171.0,141.0,70.0,167.71428571428572,145.53333333333333,54.08547027842232
2024-10-17,South,Electronics,80,53,0,0,2024,10,17,3,4,0,94.0,227.0,69.0,146.71428571428572,145.9,55.74260574496043
2024-10-18,South,Electronics,68,75,0,0,2024,10,18,4,4,0,80.0,140.0,61.0,136.42857142857142,146.13333333333333,63.316288433169994
2024-10-19,South,Electronics,219,259,1,0,2024,10,19,5,4,0,68.0,120.0,121.0,150.57142857142858,149.4,69.76354621829643
2024-10-20,South,Electronics,189,123,0,0,2024,10,20,6,4,0,219.0,241.0,202.0,143.14285714285714,148.96666666666667,60.71086825115848
2024-10-21,South,Electronics,72,83,0,0,2024,10,21,0,4,0,189.0,181.0,243.0,127.57142857142857,143.26666666666668,63.3057584080551
2024-10-22,South,Electronics,99,158,0,0,2024,10,22,1,4,0,72.0,171.0,113.0,117.28571428571429,142.8,60.87614279752576
2024-10-23,South,Electronics,115,125,0,0,2024,10,23,2,4,0,99.0,94.0,107.0,120.28571428571429,143.06666666666666,60.04918618853006
2024-10-24,South,Electronics,225,165,0,0,2024,10,24,3,4,0,115.0,80.0,57.0,141.0,148.66666666666666,68.28128098778853
2024-10-25,South,Electronics,188,112,0,0,2024,10,25,4,4,0,225.0,68.0,121.0,158.14285714285714,150.9,61.639891226998415
2024-10-26,South,Electronics,242,328,0,0,2024,10,26,5,4,0,188.0,219.0,59.0,161.42857142857142,157.0,65.89096332289469
2024-10-27,South,Electronics,147,131,0,0,2024,10,27,6,4,0,242.0,189.0,135.0,155.42857142857142,157.4,64.86616257818133
2024-10-28,South,Electronics,157,104,0,0,2024,10,28,0,4,0,147.0,72.0,180.0,167.57142857142858,156.63333333333333,53.627906736627246
2024-10-29,South,Electronics,175,161,0,0,2024,10,29,1,4,0,157.0,99.0,119.0,178.42857142857142,158.5,44.316502354680416
2024-10-30,South,Electronics,125,147,0,0,2024,10,30,2,4,0,175.0,115.0,128.0,179.85714285714286,158.4,42.03343340496394
2024-10-31,South,Electronics,189,271,0,0,2024,10,31,3,4,0,125.0,225.0,303.0,174.71428571428572,154.6,37.55313695602682
2024-11-01,South,Electronics,207,242,0,0,2024,11,1,4,4,0,189.0,188.0,226.0,177.42857142857142,153.96666666666667,39.31860095365035
2024-11-02,South,Electronics,246,146,0,0,2024,11,2,5,4,0,207.0,242.0,100.0,178.0,158.83333333333334,40.42688874169451
2024-11-03,South,Electronics,179,160,0,0,2024,11,3,6,4,0,246.0,147.0,217.0,182.57142857142858,157.56666666666666,38.078240255458184
2024-11-04,South,Electronics,136,154,0,0,2024,11,4,0,4,0,179.0,157.0,129.0,179.57142857142858,157.8,41.133348769002446
2024-11-05,South,Electronics,91,113,1,0,2024,11,5,1,4,0,136.0,175.0,157.0,167.57142857142858,155.6,53.178495474697186
2024-11-06,South,Electronics,90,68,0,0,2024,11,6,2,4,0,91.0,125.0,85.0,162.57142857142858,155.76666666666668,59.157578108126216
2024-11-07,South,Electronics,95,157,0,0,2024,11,7,3,4,0,90.0,189.0,119.0,149.14285714285714,154.96666666666667,62.72008867826579
2024-11-08,South,Electronics,236,275,0,0,2024,11,8,4,4,0,95.0,207.0,141.0,153.28571428571428,158.13333333333333,67.92082225089813
2024-11-09,South,Electronics,237,177,0,0,2024,11,9,5,4,0,236.0,246.0,227.0,152.0,158.46666666666667,65.92925501373931
2024-11-10,South,Electronics,315,332,1,0,2024,11,10,6,4,0,237.0,179.0,140.0,171.42857142857142,164.3,90.62534072185545
2024-11-11,South,Electronics,205,292,0,0,2024,11,11,0,4,0,315.0,136.0,120.0,181.28571428571428,167.13333333333333,89.87901921604457
2024-11-12,South,Electronics,196,245,0,0,2024,11,12,1,4,0,205.0,91.0,241.0,196.28571428571428,165.63333333333333,80.58063101787002
2024-11-13,South,Electronics,71,62,0,0,2024,11,13,2,4,0,196.0,90.0,181.0,193.57142857142858,161.96666666666667,84.95853330273776
2024-11-14,South,Electronics,91,155,0,0,2024,11,14,3,4,0,71.0,95.0,171.0,193.0,159.3,85.74186064383422
2024-11-15,South,Electronics,102,97,0,0,2024,11,15,4,4,0,91.0,236.0,94.0,173.85714285714286,159.56666666666666,89.42115441629498
2024-11-16,South,Electronics,372,311,1,0,2024,11,16,5,4,0,102.0,237.0,80.0,193.14285714285714,169.3,115.93594290444564
2024-11-17,South,Electronics,131,110,0,0,2024,11,17,6,4,0,372.0,315.0,68.0,166.85714285714286,171.4,103.94137541811507
2024-11-18,South,Electronics,172,250,0,0,2024,11,18,0,4,0,131.0,205.0,219.0,162.14285714285714,169.83333333333334,102.66357447415093
2024-11-19,South,Electronics,181,129,0,0,2024,11,19,1,4,0,172.0,196.0,189.0,160.0,169.56666666666666,101.99346384286926
2024-11-20,South,Electronics,210,262,0,0,2024,11,20,2,4,0,181.0,71.0,72.0,179.85714285714286,174.16666666666666,95.07440695130775
2024-11-21,South,Electronics,107,144,0,0,2024,11,21,3,4,0,210.0,91.0,99.0,182.14285714285714,174.43333333333334,92.74594074033398
2024-11-22,South,Electronics,324,414,1,0,2024,11,22,4,4,0,107.0,102.0,115.0,213.85714285714286,181.4,98.548513554541
2024-11-23,South,Electronics,208,279,0,0,2024,11,23,5,4,0,324.0,372.0,225.0,190.42857142857142,180.83333333333334,70.06391639747527
2024-11-24,South,Electronics,115,130,0,0,2024,11,24,6,4,0,208.0,131.0,188.0,188.14285714285714,178.4,72.54292653647364
2024-11-25,South,Electronics,66,67,0,0,2024,11,25,0,4,0,115.0,172.0,242.0,173.0,172.53333333333333,86.24384035976145
2024-11-26,South,Electronics,59,80,0,0,2024,11,26,1,4,0,66.0,181.0,147.0,155.57142857142858,169.6,96.11946931268605
2024-11-27,South,Electronics,211,260,0,0,2024,11,27,2,4,0,59.0,210.0,157.0,155.71428571428572,171.4,96.21454201542566
2024-11-28,South,Electronics,102,83,0,0,2024,11,28,3,4,0,211.0,107.0,175.0,155.0,168.96666666666667,96.65402216152215
2024-11-29,South,Electronics,327,317,1,0,2024,11,29,4,4,0,102.0,324.0,125.0,155.42857142857142,175.7,97.5309474694352
2024-11-30,South,Electronics,217,216,0,0,2024,11,30,5,4,0,327.0,208.0,189.0,156.71428571428572,176.63333333333333,98.39497664297423
2024-12-01,South,Electronics,213,252,0,0,2024,12,1,6,4,0,217.0,115.0,207.0,170.71428571428572,176.83333333333334,98.44239311345889
2024-12-02,South,Electronics,261,198,0,0,2024,12,2,0,4,0,213.0,66.0,246.0,198.57142857142858,177.33333333333334,91.19549905351177
2024-12-03,South,Electronics,104,66,0,0,2024,12,3,1,4,0,261.0,59.0,179.0,205.0,174.83333333333334,80.69902932088682
2024-12-04,South,Electronics,212,118,0,0,2024,12,4,2,4,0,104.0,211.0,136.0,205.14285714285714,177.36666666666667,80.71230507472953
2024-12-05,South,Electronics,189,131,0,0,2024,12,5,3,4,0,212.0,102.0,91.0,217.57142857142858,180.63333333333333,67.85734335809991
2024-12-06,South,Electronics,147,110,1,0,2024,12,6,4,4,0,189.0,327.0,90.0,191.85714285714286,182.53333333333333,51.64761553524235
2024-12-07,South,Electronics,221,206,1,0,2024,12,7,5,4,0,147.0,217.0,95.0,192.42857142857142,186.73333333333332,51.99313141450254
2024-12-08,South,Electronics,99,71,0,0,2024,12,8,6,4,0,221.0,213.0,236.0,176.14285714285714,182.16666666666666,61.466599524805915
